Date,Material_Name,Quantity_Consumed,Lead_Time,Sales_Volume,Vendor_Name,Location,Month,Year
2024-06-01,TMT_Steel,184,13,179,Vendor_A,Delhi,6,2024
2024-06-01,Cement,151,5,148,Vendor_B,Noida,6,2024
2024-06-01,Sand,132,9,141,Vendor_C,Noida,6,2024
2024-06-02,TMT_Steel,195,13,202,Vendor_B,Ghaziabad,6,2024
2024-06-02,Cement,167,13,162,Vendor_A,Delhi,6,2024
2024-06-02,Sand,104,6,104,Vendor_C,Ghaziabad,6,2024
2024-06-03,TMT_Steel,206,7,203,Vendor_C,Ghaziabad,6,2024
2024-06-03,Cement,157,6,165,Vendor_B,Noida,6,2024
2024-06-03,Sand,89,8,95,Vendor_C,Delhi,6,2024
2024-06-04,TMT_Steel,217,8,207,Vendor_B,Delhi,6,2024
2024-06-04,Cement,121,5,123,Vendor_C,Noida,6,2024
2024-06-04,Sand,112,6,117,Vendor_A,Delhi,6,2024
2024-06-05,TMT_Steel,224,11,232,Vendor_C,Delhi,6,2024
2024-06-05,Cement,181,13,189,Vendor_B,Noida,6,2024
2024-06-05,Sand,101,14,91,Vendor_A,Delhi,6,2024
2024-06-06,TMT_Steel,199,12,200,Vendor_A,Ghaziabad,6,2024
2024-06-06,Cement,146,6,153,Vendor_C,Ghaziabad,6,2024
2024-06-06,Sand,138,13,133,Vendor_B,Noida,6,2024
2024-06-07,TMT_Steel,187,11,192,Vendor_C,Delhi,6,2024
2024-06-07,Cement,171,6,180,Vendor_C,Delhi,6,2024
2024-06-07,Sand,119,13,128,Vendor_A,Noida,6,2024
2024-06-08,TMT_Steel,183,13,180,Vendor_C,Noida,6,2024
2024-06-08,Cement,179,13,181,Vendor_B,Delhi,6,2024
2024-06-08,Sand,92,7,96,Vendor_B,Noida,6,2024
2024-06-09,TMT_Steel,193,9,202,Vendor_B,Ghaziabad,6,2024
2024-06-09,Cement,191,6,198,Vendor_A,Ghaziabad,6,2024
2024-06-09,Sand,85,8,87,Vendor_C,Noida,6,2024
2024-06-10,TMT_Steel,216,13,221,Vendor_C,Delhi,6,2024
2024-06-10,Cement,151,7,151,Vendor_A,Ghaziabad,6,2024
2024-06-10,Sand,101,14,95,Vendor_C,Noida,6,2024
2024-06-11,TMT_Steel,186,8,184,Vendor_B,Ghaziabad,6,2024
2024-06-11,Cement,186,12,182,Vendor_C,Delhi,6,2024
2024-06-11,Sand,108,9,104,Vendor_A,Noida,6,2024
2024-06-12,TMT_Steel,203,9,211,Vendor_A,Delhi,6,2024
2024-06-12,Cement,162,8,169,Vendor_C,Delhi,6,2024
2024-06-12,Sand,91,13,82,Vendor_B,Noida,6,2024
2024-06-13,TMT_Steel,201,14,203,Vendor_A,Noida,6,2024
2024-06-13,Cement,135,7,130,Vendor_B,Ghaziabad,6,2024
2024-06-13,Sand,111,6,103,Vendor_C,Ghaziabad,6,2024
2024-06-14,TMT_Steel,195,7,189,Vendor_C,Ghaziabad,6,2024
2024-06-14,Cement,140,12,148,Vendor_C,Delhi,6,2024
2024-06-14,Sand,112,11,113,Vendor_C,Noida,6,2024
2024-06-15,TMT_Steel,213,11,205,Vendor_C,Noida,6,2024
2024-06-15,Cement,161,11,154,Vendor_A,Noida,6,2024
2024-06-15,Sand,91,5,99,Vendor_C,Delhi,6,2024
2024-06-16,TMT_Steel,204,7,201,Vendor_B,Noida,6,2024
2024-06-16,Cement,144,6,141,Vendor_A,Ghaziabad,6,2024
2024-06-16,Sand,119,5,118,Vendor_C,Delhi,6,2024
2024-06-17,TMT_Steel,195,11,197,Vendor_A,Ghaziabad,6,2024
2024-06-17,Cement,160,12,155,Vendor_A,Delhi,6,2024
2024-06-17,Sand,112,11,119,Vendor_C,Noida,6,2024
2024-06-18,TMT_Steel,197,12,203,Vendor_B,Noida,6,2024
2024-06-18,Cement,167,14,167,Vendor_C,Delhi,6,2024
2024-06-18,Sand,92,10,84,Vendor_C,Ghaziabad,6,2024
2024-06-19,TMT_Steel,188,7,191,Vendor_C,Noida,6,2024
2024-06-19,Cement,151,12,147,Vendor_A,Ghaziabad,6,2024
2024-06-19,Sand,109,8,117,Vendor_B,Delhi,6,2024
2024-06-20,TMT_Steel,217,13,213,Vendor_C,Ghaziabad,6,2024
2024-06-20,Cement,143,5,145,Vendor_B,Ghaziabad,6,2024
2024-06-20,Sand,92,7,85,Vendor_C,Delhi,6,2024
2024-06-21,TMT_Steel,205,10,197,Vendor_A,Delhi,6,2024
2024-06-21,Cement,165,10,155,Vendor_B,Ghaziabad,6,2024
2024-06-21,Sand,96,11,92,Vendor_A,Noida,6,2024
2024-06-22,TMT_Steel,207,6,197,Vendor_A,Noida,6,2024
2024-06-22,Cement,147,9,140,Vendor_B,Noida,6,2024
2024-06-22,Sand,140,9,132,Vendor_A,Noida,6,2024
2024-06-23,TMT_Steel,206,7,211,Vendor_C,Delhi,6,2024
2024-06-23,Cement,143,5,152,Vendor_B,Ghaziabad,6,2024
2024-06-23,Sand,107,11,116,Vendor_A,Ghaziabad,6,2024
2024-06-24,TMT_Steel,178,10,185,Vendor_B,Ghaziabad,6,2024
2024-06-24,Cement,165,6,169,Vendor_A,Noida,6,2024
2024-06-24,Sand,81,13,73,Vendor_A,Ghaziabad,6,2024
2024-06-25,TMT_Steel,213,12,204,Vendor_C,Noida,6,2024
2024-06-25,Cement,152,5,161,Vendor_B,Delhi,6,2024
2024-06-25,Sand,107,5,109,Vendor_B,Ghaziabad,6,2024
2024-06-26,TMT_Steel,182,10,189,Vendor_B,Noida,6,2024
2024-06-26,Cement,153,11,149,Vendor_C,Ghaziabad,6,2024
2024-06-26,Sand,150,12,145,Vendor_B,Noida,6,2024
2024-06-27,TMT_Steel,235,5,226,Vendor_A,Noida,6,2024
2024-06-27,Cement,167,9,176,Vendor_B,Delhi,6,2024
2024-06-27,Sand,99,9,91,Vendor_A,Noida,6,2024
2024-06-28,TMT_Steel,208,5,214,Vendor_A,Ghaziabad,6,2024
2024-06-28,Cement,166,14,171,Vendor_B,Noida,6,2024
2024-06-28,Sand,119,11,125,Vendor_C,Noida,6,2024
2024-06-29,TMT_Steel,212,9,206,Vendor_A,Noida,6,2024
2024-06-29,Cement,147,9,145,Vendor_C,Ghaziabad,6,2024
2024-06-29,Sand,109,13,106,Vendor_C,Ghaziabad,6,2024
2024-06-30,TMT_Steel,179,8,177,Vendor_B,Delhi,6,2024
2024-06-30,Cement,144,11,135,Vendor_B,Delhi,6,2024
2024-06-30,Sand,112,6,102,Vendor_B,Ghaziabad,6,2024
2024-07-01,TMT_Steel,213,5,209,Vendor_C,Ghaziabad,7,2024
2024-07-01,Cement,161,8,154,Vendor_A,Noida,7,2024
2024-07-01,Sand,84,5,91,Vendor_C,Ghaziabad,7,2024
2024-07-02,TMT_Steel,190,10,183,Vendor_A,Delhi,7,2024
2024-07-02,Cement,154,6,159,Vendor_C,Ghaziabad,7,2024
2024-07-02,Sand,97,10,104,Vendor_A,Noida,7,2024
2024-07-03,TMT_Steel,192,5,194,Vendor_A,Ghaziabad,7,2024
2024-07-03,Cement,177,5,176,Vendor_A,Delhi,7,2024
2024-07-03,Sand,90,6,94,Vendor_C,Ghaziabad,7,2024
2024-07-04,TMT_Steel,195,11,187,Vendor_C,Delhi,7,2024
2024-07-04,Cement,171,14,178,Vendor_C,Delhi,7,2024
2024-07-04,Sand,73,8,63,Vendor_A,Noida,7,2024
2024-07-05,TMT_Steel,205,5,208,Vendor_B,Noida,7,2024
2024-07-05,Cement,133,14,137,Vendor_A,Ghaziabad,7,2024
2024-07-05,Sand,118,12,126,Vendor_A,Ghaziabad,7,2024
2024-07-06,TMT_Steel,190,12,185,Vendor_C,Noida,7,2024
2024-07-06,Cement,163,10,153,Vendor_A,Ghaziabad,7,2024
2024-07-06,Sand,86,11,90,Vendor_C,Delhi,7,2024
2024-07-07,TMT_Steel,186,10,194,Vendor_C,Noida,7,2024
2024-07-07,Cement,121,10,113,Vendor_A,Delhi,7,2024
2024-07-07,Sand,104,8,104,Vendor_B,Delhi,7,2024
2024-07-08,TMT_Steel,206,6,205,Vendor_C,Delhi,7,2024
2024-07-08,Cement,159,6,149,Vendor_C,Ghaziabad,7,2024
2024-07-08,Sand,81,11,84,Vendor_A,Noida,7,2024
2024-07-09,TMT_Steel,181,12,185,Vendor_B,Noida,7,2024
2024-07-09,Cement,151,13,159,Vendor_C,Noida,7,2024
2024-07-09,Sand,83,6,84,Vendor_C,Delhi,7,2024
2024-07-10,TMT_Steel,199,5,193,Vendor_A,Noida,7,2024
2024-07-10,Cement,166,5,174,Vendor_C,Noida,7,2024
2024-07-10,Sand,105,10,106,Vendor_A,Ghaziabad,7,2024
2024-07-11,TMT_Steel,190,14,187,Vendor_C,Noida,7,2024
2024-07-11,Cement,169,5,168,Vendor_C,Delhi,7,2024
2024-07-11,Sand,97,9,93,Vendor_A,Noida,7,2024
2024-07-12,TMT_Steel,181,8,184,Vendor_B,Ghaziabad,7,2024
2024-07-12,Cement,130,11,133,Vendor_A,Delhi,7,2024
2024-07-12,Sand,120,5,127,Vendor_C,Delhi,7,2024
2024-07-13,TMT_Steel,207,10,201,Vendor_B,Noida,7,2024
2024-07-13,Cement,130,10,120,Vendor_C,Ghaziabad,7,2024
2024-07-13,Sand,122,9,126,Vendor_C,Ghaziabad,7,2024
2024-07-14,TMT_Steel,215,5,210,Vendor_A,Delhi,7,2024
2024-07-14,Cement,138,11,140,Vendor_A,Noida,7,2024
2024-07-14,Sand,108,6,102,Vendor_A,Ghaziabad,7,2024
2024-07-15,TMT_Steel,210,11,200,Vendor_A,Delhi,7,2024
2024-07-15,Cement,138,7,130,Vendor_B,Delhi,7,2024
2024-07-15,Sand,130,5,121,Vendor_B,Ghaziabad,7,2024
2024-07-16,TMT_Steel,198,11,205,Vendor_B,Noida,7,2024
2024-07-16,Cement,157,5,155,Vendor_C,Delhi,7,2024
2024-07-16,Sand,123,11,118,Vendor_C,Noida,7,2024
2024-07-17,TMT_Steel,204,11,203,Vendor_B,Delhi,7,2024
2024-07-17,Cement,152,5,158,Vendor_C,Delhi,7,2024
2024-07-17,Sand,108,7,107,Vendor_B,Ghaziabad,7,2024
2024-07-18,TMT_Steel,182,12,183,Vendor_B,Noida,7,2024
2024-07-18,Cement,128,13,133,Vendor_C,Delhi,7,2024
2024-07-18,Sand,118,6,124,Vendor_C,Delhi,7,2024
2024-07-19,TMT_Steel,196,8,187,Vendor_B,Noida,7,2024
2024-07-19,Cement,105,14,95,Vendor_C,Ghaziabad,7,2024
2024-07-19,Sand,101,9,95,Vendor_B,Delhi,7,2024
2024-07-20,TMT_Steel,182,12,179,Vendor_C,Delhi,7,2024
2024-07-20,Cement,140,5,130,Vendor_B,Delhi,7,2024
2024-07-20,Sand,101,8,99,Vendor_B,Noida,7,2024
2024-07-21,TMT_Steel,186,5,192,Vendor_C,Delhi,7,2024
2024-07-21,Cement,153,11,160,Vendor_C,Delhi,7,2024
2024-07-21,Sand,80,5,79,Vendor_B,Ghaziabad,7,2024
2024-07-22,TMT_Steel,185,6,179,Vendor_C,Ghaziabad,7,2024
2024-07-22,Cement,136,13,142,Vendor_C,Noida,7,2024
2024-07-22,Sand,92,13,96,Vendor_A,Ghaziabad,7,2024
2024-07-23,TMT_Steel,189,9,191,Vendor_A,Ghaziabad,7,2024
2024-07-23,Cement,171,5,174,Vendor_C,Delhi,7,2024
2024-07-23,Sand,90,9,97,Vendor_A,Ghaziabad,7,2024
2024-07-24,TMT_Steel,164,5,165,Vendor_A,Ghaziabad,7,2024
2024-07-24,Cement,149,5,141,Vendor_C,Ghaziabad,7,2024
2024-07-24,Sand,86,8,95,Vendor_A,Delhi,7,2024
2024-07-25,TMT_Steel,206,8,202,Vendor_B,Noida,7,2024
2024-07-25,Cement,148,5,138,Vendor_A,Ghaziabad,7,2024
2024-07-25,Sand,97,10,96,Vendor_A,Noida,7,2024
2024-07-26,TMT_Steel,183,10,179,Vendor_B,Ghaziabad,7,2024
2024-07-26,Cement,170,8,175,Vendor_C,Ghaziabad,7,2024
2024-07-26,Sand,100,14,100,Vendor_B,Ghaziabad,7,2024
2024-07-27,TMT_Steel,180,11,183,Vendor_A,Noida,7,2024
2024-07-27,Cement,134,7,143,Vendor_A,Delhi,7,2024
2024-07-27,Sand,90,8,99,Vendor_C,Ghaziabad,7,2024
2024-07-28,TMT_Steel,177,14,178,Vendor_C,Noida,7,2024
2024-07-28,Cement,102,5,103,Vendor_A,Ghaziabad,7,2024
2024-07-28,Sand,75,14,66,Vendor_C,Ghaziabad,7,2024
2024-07-29,TMT_Steel,203,8,208,Vendor_B,Ghaziabad,7,2024
2024-07-29,Cement,119,6,125,Vendor_C,Ghaziabad,7,2024
2024-07-29,Sand,72,8,81,Vendor_A,Delhi,7,2024
2024-07-30,TMT_Steel,200,12,201,Vendor_C,Noida,7,2024
2024-07-30,Cement,163,8,154,Vendor_B,Delhi,7,2024
2024-07-30,Sand,64,10,65,Vendor_B,Delhi,7,2024
2024-07-31,TMT_Steel,178,8,180,Vendor_C,Delhi,7,2024
2024-07-31,Cement,134,12,142,Vendor_B,Noida,7,2024
2024-07-31,Sand,78,7,74,Vendor_B,Ghaziabad,7,2024
2024-08-01,TMT_Steel,202,9,202,Vendor_B,Delhi,8,2024
2024-08-01,Cement,134,11,139,Vendor_C,Delhi,8,2024
2024-08-01,Sand,84,14,76,Vendor_A,Ghaziabad,8,2024
2024-08-02,TMT_Steel,194,11,188,Vendor_C,Noida,8,2024
2024-08-02,Cement,134,10,126,Vendor_C,Delhi,8,2024
2024-08-02,Sand,93,14,99,Vendor_B,Ghaziabad,8,2024
2024-08-03,TMT_Steel,187,10,187,Vendor_B,Noida,8,2024
2024-08-03,Cement,135,14,132,Vendor_A,Noida,8,2024
2024-08-03,Sand,78,11,81,Vendor_B,Noida,8,2024
2024-08-04,TMT_Steel,217,14,220,Vendor_C,Noida,8,2024
2024-08-04,Cement,139,6,142,Vendor_B,Ghaziabad,8,2024
2024-08-04,Sand,100,14,98,Vendor_C,Ghaziabad,8,2024
2024-08-05,TMT_Steel,179,5,187,Vendor_B,Ghaziabad,8,2024
2024-08-05,Cement,143,11,144,Vendor_A,Noida,8,2024
2024-08-05,Sand,71,9,70,Vendor_B,Ghaziabad,8,2024
2024-08-06,TMT_Steel,193,6,186,Vendor_B,Ghaziabad,8,2024
2024-08-06,Cement,143,14,149,Vendor_C,Noida,8,2024
2024-08-06,Sand,91,10,82,Vendor_A,Delhi,8,2024
2024-08-07,TMT_Steel,196,13,197,Vendor_B,Noida,8,2024
2024-08-07,Cement,122,12,113,Vendor_C,Noida,8,2024
2024-08-07,Sand,77,14,70,Vendor_A,Noida,8,2024
2024-08-08,TMT_Steel,181,12,190,Vendor_B,Delhi,8,2024
2024-08-08,Cement,129,10,132,Vendor_A,Noida,8,2024
2024-08-08,Sand,107,9,114,Vendor_C,Delhi,8,2024
2024-08-09,TMT_Steel,182,8,178,Vendor_A,Noida,8,2024
2024-08-09,Cement,141,13,137,Vendor_C,Delhi,8,2024
2024-08-09,Sand,105,10,106,Vendor_B,Delhi,8,2024
2024-08-10,TMT_Steel,174,14,175,Vendor_C,Noida,8,2024
2024-08-10,Cement,161,14,169,Vendor_C,Ghaziabad,8,2024
2024-08-10,Sand,92,9,89,Vendor_C,Noida,8,2024
2024-08-11,TMT_Steel,222,12,218,Vendor_C,Ghaziabad,8,2024
2024-08-11,Cement,142,6,132,Vendor_C,Noida,8,2024
2024-08-11,Sand,79,13,78,Vendor_C,Noida,8,2024
2024-08-12,TMT_Steel,196,14,205,Vendor_A,Delhi,8,2024
2024-08-12,Cement,138,11,138,Vendor_B,Ghaziabad,8,2024
2024-08-12,Sand,76,13,67,Vendor_A,Noida,8,2024
2024-08-13,TMT_Steel,204,5,211,Vendor_C,Delhi,8,2024
2024-08-13,Cement,133,6,127,Vendor_B,Ghaziabad,8,2024
2024-08-13,Sand,101,12,108,Vendor_C,Delhi,8,2024
2024-08-14,TMT_Steel,190,9,187,Vendor_A,Noida,8,2024
2024-08-14,Cement,139,6,139,Vendor_C,Delhi,8,2024
2024-08-14,Sand,81,5,74,Vendor_B,Noida,8,2024
2024-08-15,TMT_Steel,209,14,202,Vendor_B,Ghaziabad,8,2024
2024-08-15,Cement,147,6,155,Vendor_B,Delhi,8,2024
2024-08-15,Sand,68,5,73,Vendor_C,Delhi,8,2024
2024-08-16,TMT_Steel,143,12,144,Vendor_B,Ghaziabad,8,2024
2024-08-16,Cement,121,13,128,Vendor_A,Noida,8,2024
2024-08-16,Sand,82,9,87,Vendor_C,Noida,8,2024
2024-08-17,TMT_Steel,169,14,166,Vendor_B,Delhi,8,2024
2024-08-17,Cement,124,6,125,Vendor_C,Ghaziabad,8,2024
2024-08-17,Sand,105,9,96,Vendor_C,Ghaziabad,8,2024
2024-08-18,TMT_Steel,160,14,156,Vendor_B,Ghaziabad,8,2024
2024-08-18,Cement,128,13,125,Vendor_C,Ghaziabad,8,2024
2024-08-18,Sand,99,9,103,Vendor_A,Ghaziabad,8,2024
2024-08-19,TMT_Steel,164,13,173,Vendor_C,Ghaziabad,8,2024
2024-08-19,Cement,137,6,140,Vendor_B,Delhi,8,2024
2024-08-19,Sand,83,12,79,Vendor_C,Ghaziabad,8,2024
2024-08-20,TMT_Steel,202,8,194,Vendor_C,Ghaziabad,8,2024
2024-08-20,Cement,132,14,132,Vendor_C,Noida,8,2024
2024-08-20,Sand,109,11,103,Vendor_C,Noida,8,2024
2024-08-21,TMT_Steel,179,5,181,Vendor_C,Noida,8,2024
2024-08-21,Cement,104,12,100,Vendor_C,Noida,8,2024
2024-08-21,Sand,90,13,89,Vendor_C,Delhi,8,2024
2024-08-22,TMT_Steel,190,14,191,Vendor_A,Ghaziabad,8,2024
2024-08-22,Cement,135,9,133,Vendor_B,Ghaziabad,8,2024
2024-08-22,Sand,85,10,94,Vendor_C,Noida,8,2024
2024-08-23,TMT_Steel,170,6,161,Vendor_A,Noida,8,2024
2024-08-23,Cement,138,11,140,Vendor_A,Noida,8,2024
2024-08-23,Sand,86,14,89,Vendor_C,Noida,8,2024
2024-08-24,TMT_Steel,190,8,185,Vendor_B,Delhi,8,2024
2024-08-24,Cement,115,12,113,Vendor_A,Ghaziabad,8,2024
2024-08-24,Sand,92,7,86,Vendor_A,Noida,8,2024
2024-08-25,TMT_Steel,192,9,187,Vendor_C,Ghaziabad,8,2024
2024-08-25,Cement,124,10,132,Vendor_C,Delhi,8,2024
2024-08-25,Sand,68,6,61,Vendor_B,Noida,8,2024
2024-08-26,TMT_Steel,167,12,172,Vendor_B,Delhi,8,2024
2024-08-26,Cement,118,8,109,Vendor_B,Delhi,8,2024
2024-08-26,Sand,57,7,51,Vendor_B,Delhi,8,2024
2024-08-27,TMT_Steel,198,7,198,Vendor_C,Noida,8,2024
2024-08-27,Cement,139,13,130,Vendor_C,Noida,8,2024
2024-08-27,Sand,78,6,80,Vendor_C,Delhi,8,2024
2024-08-28,TMT_Steel,221,14,225,Vendor_A,Ghaziabad,8,2024
2024-08-28,Cement,119,12,125,Vendor_C,Ghaziabad,8,2024
2024-08-28,Sand,61,14,53,Vendor_B,Noida,8,2024
2024-08-29,TMT_Steel,199,5,192,Vendor_B,Noida,8,2024
2024-08-29,Cement,123,8,121,Vendor_A,Ghaziabad,8,2024
2024-08-29,Sand,79,11,76,Vendor_A,Delhi,8,2024
2024-08-30,TMT_Steel,182,12,186,Vendor_A,Delhi,8,2024
2024-08-30,Cement,134,14,140,Vendor_B,Noida,8,2024
2024-08-30,Sand,53,13,58,Vendor_C,Delhi,8,2024
2024-08-31,TMT_Steel,188,8,181,Vendor_C,Delhi,8,2024
2024-08-31,Cement,137,10,129,Vendor_B,Delhi,8,2024
2024-08-31,Sand,94,11,101,Vendor_B,Ghaziabad,8,2024
2024-09-01,TMT_Steel,188,11,194,Vendor_B,Noida,9,2024
2024-09-01,Cement,127,11,136,Vendor_B,Noida,9,2024
2024-09-01,Sand,88,9,93,Vendor_A,Delhi,9,2024
2024-09-02,TMT_Steel,183,7,177,Vendor_A,Delhi,9,2024
2024-09-02,Cement,93,6,95,Vendor_A,Delhi,9,2024
2024-09-02,Sand,83,8,92,Vendor_C,Noida,9,2024
2024-09-03,TMT_Steel,162,11,170,Vendor_B,Delhi,9,2024
2024-09-03,Cement,149,14,148,Vendor_A,Noida,9,2024
2024-09-03,Sand,75,11,73,Vendor_B,Noida,9,2024
2024-09-04,TMT_Steel,180,7,175,Vendor_A,Delhi,9,2024
2024-09-04,Cement,146,5,143,Vendor_A,Noida,9,2024
2024-09-04,Sand,67,13,73,Vendor_B,Noida,9,2024
2024-09-05,TMT_Steel,196,9,202,Vendor_C,Noida,9,2024
2024-09-05,Cement,141,7,141,Vendor_A,Delhi,9,2024
2024-09-05,Sand,79,6,72,Vendor_C,Delhi,9,2024
2024-09-06,TMT_Steel,179,8,185,Vendor_B,Ghaziabad,9,2024
2024-09-06,Cement,145,14,146,Vendor_A,Ghaziabad,9,2024
2024-09-06,Sand,95,14,91,Vendor_C,Ghaziabad,9,2024
2024-09-07,TMT_Steel,181,12,186,Vendor_A,Delhi,9,2024
2024-09-07,Cement,146,12,140,Vendor_B,Delhi,9,2024
2024-09-07,Sand,83,10,90,Vendor_A,Delhi,9,2024
2024-09-08,TMT_Steel,191,9,190,Vendor_C,Delhi,9,2024
2024-09-08,Cement,155,13,147,Vendor_A,Ghaziabad,9,2024
2024-09-08,Sand,106,10,108,Vendor_A,Noida,9,2024
2024-09-09,TMT_Steel,175,11,177,Vendor_A,Delhi,9,2024
2024-09-09,Cement,130,11,135,Vendor_A,Noida,9,2024
2024-09-09,Sand,97,7,92,Vendor_B,Delhi,9,2024
2024-09-10,TMT_Steel,169,5,167,Vendor_B,Noida,9,2024
2024-09-10,Cement,112,7,103,Vendor_B,Delhi,9,2024
2024-09-10,Sand,76,6,80,Vendor_A,Delhi,9,2024
2024-09-11,TMT_Steel,181,7,174,Vendor_A,Noida,9,2024
2024-09-11,Cement,135,11,141,Vendor_A,Noida,9,2024
2024-09-11,Sand,53,12,46,Vendor_B,Ghaziabad,9,2024
2024-09-12,TMT_Steel,180,8,178,Vendor_B,Delhi,9,2024
2024-09-12,Cement,148,12,156,Vendor_C,Ghaziabad,9,2024
2024-09-12,Sand,83,6,91,Vendor_A,Delhi,9,2024
2024-09-13,TMT_Steel,209,12,215,Vendor_B,Delhi,9,2024
2024-09-13,Cement,133,8,141,Vendor_A,Ghaziabad,9,2024
2024-09-13,Sand,49,9,39,Vendor_C,Delhi,9,2024
2024-09-14,TMT_Steel,181,11,185,Vendor_B,Delhi,9,2024
2024-09-14,Cement,107,6,114,Vendor_A,Delhi,9,2024
2024-09-14,Sand,93,12,100,Vendor_C,Ghaziabad,9,2024
2024-09-15,TMT_Steel,185,11,176,Vendor_A,Ghaziabad,9,2024
2024-09-15,Cement,115,13,113,Vendor_C,Ghaziabad,9,2024
2024-09-15,Sand,76,12,79,Vendor_C,Ghaziabad,9,2024
2024-09-16,TMT_Steel,169,11,162,Vendor_A,Ghaziabad,9,2024
2024-09-16,Cement,111,13,120,Vendor_B,Ghaziabad,9,2024
2024-09-16,Sand,72,8,77,Vendor_A,Delhi,9,2024
2024-09-17,TMT_Steel,169,11,164,Vendor_B,Delhi,9,2024
2024-09-17,Cement,128,11,118,Vendor_B,Noida,9,2024
2024-09-17,Sand,72,14,73,Vendor_C,Noida,9,2024
2024-09-18,TMT_Steel,165,11,160,Vendor_B,Delhi,9,2024
2024-09-18,Cement,121,6,128,Vendor_A,Ghaziabad,9,2024
2024-09-18,Sand,111,8,117,Vendor_C,Ghaziabad,9,2024
2024-09-19,TMT_Steel,157,13,153,Vendor_B,Ghaziabad,9,2024
2024-09-19,Cement,141,11,137,Vendor_C,Noida,9,2024
2024-09-19,Sand,103,10,94,Vendor_B,Ghaziabad,9,2024
2024-09-20,TMT_Steel,185,6,193,Vendor_C,Delhi,9,2024
2024-09-20,Cement,130,10,131,Vendor_A,Noida,9,2024
2024-09-20,Sand,78,7,70,Vendor_A,Ghaziabad,9,2024
2024-09-21,TMT_Steel,198,7,197,Vendor_B,Ghaziabad,9,2024
2024-09-21,Cement,148,8,139,Vendor_A,Ghaziabad,9,2024
2024-09-21,Sand,57,11,56,Vendor_A,Noida,9,2024
2024-09-22,TMT_Steel,165,9,173,Vendor_A,Ghaziabad,9,2024
2024-09-22,Cement,144,13,143,Vendor_C,Delhi,9,2024
2024-09-22,Sand,71,8,66,Vendor_A,Noida,9,2024
2024-09-23,TMT_Steel,161,7,153,Vendor_B,Ghaziabad,9,2024
2024-09-23,Cement,102,10,107,Vendor_B,Noida,9,2024
2024-09-23,Sand,72,12,64,Vendor_C,Noida,9,2024
2024-09-24,TMT_Steel,203,10,196,Vendor_C,Ghaziabad,9,2024
2024-09-24,Cement,130,8,136,Vendor_B,Delhi,9,2024
2024-09-24,Sand,74,6,72,Vendor_C,Delhi,9,2024
2024-09-25,TMT_Steel,177,8,179,Vendor_B,Noida,9,2024
2024-09-25,Cement,120,11,124,Vendor_C,Delhi,9,2024
2024-09-25,Sand,72,7,64,Vendor_B,Delhi,9,2024
2024-09-26,TMT_Steel,197,5,196,Vendor_C,Delhi,9,2024
2024-09-26,Cement,167,10,164,Vendor_B,Delhi,9,2024
2024-09-26,Sand,55,12,47,Vendor_C,Noida,9,2024
2024-09-27,TMT_Steel,187,14,181,Vendor_C,Noida,9,2024
2024-09-27,Cement,144,14,143,Vendor_A,Noida,9,2024
2024-09-27,Sand,82,6,91,Vendor_A,Ghaziabad,9,2024
2024-09-28,TMT_Steel,173,11,175,Vendor_B,Noida,9,2024
2024-09-28,Cement,129,6,131,Vendor_B,Delhi,9,2024
2024-09-28,Sand,73,13,78,Vendor_A,Noida,9,2024
2024-09-29,TMT_Steel,182,11,183,Vendor_B,Delhi,9,2024
2024-09-29,Cement,123,11,118,Vendor_C,Noida,9,2024
2024-09-29,Sand,52,10,55,Vendor_B,Ghaziabad,9,2024
2024-09-30,TMT_Steel,189,13,198,Vendor_C,Delhi,9,2024
2024-09-30,Cement,125,5,129,Vendor_B,Noida,9,2024
2024-09-30,Sand,84,5,93,Vendor_B,Delhi,9,2024
2024-10-01,TMT_Steel,197,9,204,Vendor_A,Noida,10,2024
2024-10-01,Cement,131,7,125,Vendor_A,Ghaziabad,10,2024
2024-10-01,Sand,75,14,74,Vendor_B,Delhi,10,2024
2024-10-02,TMT_Steel,175,7,170,Vendor_C,Noida,10,2024
2024-10-02,Cement,127,6,118,Vendor_C,Noida,10,2024
2024-10-02,Sand,44,11,38,Vendor_C,Delhi,10,2024
2024-10-03,TMT_Steel,210,8,206,Vendor_B,Delhi,10,2024
2024-10-03,Cement,120,14,122,Vendor_A,Noida,10,2024
2024-10-03,Sand,83,14,79,Vendor_B,Ghaziabad,10,2024
2024-10-04,TMT_Steel,197,14,201,Vendor_B,Noida,10,2024
2024-10-04,Cement,123,7,128,Vendor_A,Delhi,10,2024
2024-10-04,Sand,66,11,74,Vendor_B,Delhi,10,2024
2024-10-05,TMT_Steel,194,7,187,Vendor_C,Delhi,10,2024
2024-10-05,Cement,137,5,137,Vendor_A,Noida,10,2024
2024-10-05,Sand,99,14,94,Vendor_A,Noida,10,2024
2024-10-06,TMT_Steel,154,8,145,Vendor_A,Noida,10,2024
2024-10-06,Cement,114,6,114,Vendor_B,Noida,10,2024
2024-10-06,Sand,80,11,72,Vendor_B,Noida,10,2024
2024-10-07,TMT_Steel,195,13,185,Vendor_C,Noida,10,2024
2024-10-07,Cement,138,6,146,Vendor_A,Noida,10,2024
2024-10-07,Sand,102,14,109,Vendor_C,Delhi,10,2024
2024-10-08,TMT_Steel,178,14,173,Vendor_B,Delhi,10,2024
